playerID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,BA,inducted
mcmurcr01,218,153,9,15,0,1,0,4.0,2.0,0.0,6,84.0,0.0,0.0,22.0,0.0,2.0,0.09803921568627451,N
mcnabca01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcnabed01,21,67,11,13,1,1,0,8.0,1.0,0.0,4,9.0,0.0,2.0,0.0,0.0,0.0,0.19402985074626866,N
mcnaier01,1251,4519,592,1240,229,29,82,633.0,59.0,54.0,261,328.0,0.0,25.0,64.0,0.0,33.0,0.2743969904846205,N
mcnalda01,425,731,49,97,23,0,9,43.0,0.0,0.0,58,340.0,0.0,0.0,58.0,1.0,4.0,0.1326949384404925,N
mcnalmi01,492,1078,169,257,16,6,1,85.0,40.0,19.0,92,97.0,0.0,2.0,71.0,0.0,0.0,0.23840445269016697,N
mcnambo01,9,9,0,2,1,0,0,3.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,N
mcnamdi01,20,13,5,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,3.0,0.0,0.0,0.07692307692307693,N
mcnamge01,3,11,3,3,0,0,0,1.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,N
mcnamji01,34,81,6,17,1,0,1,10.0,0.0,0.0,6,26.0,2.0,0.0,2.0,0.0,1.0,0.20987654320987653,N
mcnamti01,98,99,13,15,2,0,0,3.0,0.0,0.0,15,34.0,0.0,1.0,7.0,0.0,0.0,0.15151515151515152,N
mcnamto01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcnaugo01,6,8,1,2,1,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.25,N
mcneaha01,12,37,1,6,1,0,0,2.0,0.0,0.0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.16216216216216217,N
mcnearu01,15,4,5,0,0,0,0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcneeea01,683,2254,369,614,107,33,4,213.0,69.0,41.0,183,187.0,0.0,29.0,72.0,0.0,0.0,0.2724046140195209,N
mcneeje01,21,37,10,11,1,1,0,1.0,6.0,0.0,7,9.0,0.0,0.0,0.0,0.0,0.0,0.2972972972972973,N
mcneino01,5,9,0,3,0,0,0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,N
mcnerje01,590,1423,129,337,51,6,27,163.0,3.0,5.0,119,199.0,19.0,11.0,38.0,14.0,48.0,0.23682361208713984,N
mcnicbr01,4,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,N
mcniced01,17,43,3,4,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09302325581395349,N
mcnulbi01,9,27,0,1,0,0,0,0.0,0.0,0.0,2,11.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,N
mcnulpa01,308,820,132,238,36,9,6,84.0,22.0,18.0,98,62.0,0.0,3.0,28.0,0.0,0.0,0.29024390243902437,N
mcparfr01,1,1,1,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcphebi01,2135,8291,1678,2250,303,188,53,1067.0,568.0,0.0,981,229.0,0.0,87.0,50.0,0.0,0.0,0.2713786033047883,Y
mcpheda01,139,386,54,93,21,2,18,45.0,5.0,3.0,27,133.0,1.0,1.0,0.0,0.0,8.0,0.24093264248704663,N
mcphejo01,16,48,0,3,0,0,0,1.0,0.0,0.0,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0625,N
mcpheky01,10,5,0,0,0,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcquahe01,29,14,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,N
mcquaje01,7,16,2,1,0,0,0,1.0,0.0,0.0,2,4.0,0.0,0.0,0.0,0.0,0.0,0.0625,N
mcquama01,5,15,1,4,2,0,0,1.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.26666666666666666,N
mcquemi01,73,63,7,13,3,0,0,4.0,0.0,0.0,1,20.0,0.0,0.0,2.0,0.0,1.0,0.20634920634920634,N
mcquemo01,417,1581,231,429,73,18,13,160.0,33.0,0.0,123,92.0,0.0,9.0,0.0,0.0,0.0,0.2713472485768501,N
mcquige01,273,469,23,55,6,1,0,20.0,2.0,0.0,34,85.0,0.0,3.0,39.0,0.0,0.0,0.11727078891257996,N
mcquige02,1550,5747,832,1588,315,64,135,794.0,32.0,31.0,712,634.0,0.0,8.0,130.0,0.0,78.0,0.27631807899773797,N
mcquigl01,210,643,82,176,24,16,4,75.0,1.0,5.0,34,49.0,0.0,1.0,8.0,0.0,28.0,0.2737169517884914,N
mcquihu01,301,527,45,103,18,6,2,37.0,1.0,1.0,15,134.0,0.0,4.0,31.0,0.0,0.0,0.1954459203036053,N
mcraebr01,1354,5114,734,1336,264,58,103,532.0,196.0,86.0,488,824.0,20.0,57.0,46.0,32.0,87.0,0.2612436448963629,N
mcraeha01,2084,7218,940,2091,484,66,191,1097.0,109.0,78.0,648,779.0,69.0,79.0,28.0,85.0,186.0,0.28969243557772234,N
mcraeno01,22,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
mcrem01,1,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcreyke01,1502,5423,727,1439,284,35,211,807.0,93.0,32.0,522,707.0,67.0,14.0,14.0,66.0,100.0,0.2653512815784621,N
mcshape01,26,98,5,19,1,0,0,5.0,3.0,0.0,1,9.0,0.0,2.0,0.0,0.0,0.0,0.19387755102040816,N
mcsortr01,43,146,19,34,5,0,0,3.0,3.0,0.0,5,4.0,0.0,0.0,0.0,0.0,0.0,0.2328767123287671,N
mcswepa01,3,12,2,3,1,0,0,2.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,N
mctamji01,813,3102,693,794,135,58,19,334.0,255.0,0.0,535,158.0,0.0,45.0,0.0,0.0,0.0,0.2559638942617666,N
mctigbi01,28,26,3,2,1,0,0,1.0,0.0,0.0,1,10.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,N
mcveyca01,530,2513,555,869,132,44,11,448.0,25.0,1.0,30,51.0,0.0,0.0,0.0,0.0,0.0,0.3458018304814962,N
mcveyge01,6,21,2,3,0,0,0,1.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,N
mcweedo01,206,288,18,30,3,0,0,6.0,1.0,0.0,31,126.0,0.0,1.0,18.0,0.0,0.0,0.10416666666666667,N
mcwilbi01,2,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mcwilla01,380,446,26,60,6,2,0,15.0,1.0,2.0,12,193.0,0.0,2.0,54.0,1.0,1.0,0.13452914798206278,N
meachbo01,457,1371,202,324,58,8,8,114.0,58.0,24.0,140,276.0,1.0,20.0,45.0,15.0,18.0,0.2363238512035011,N
meachru01,218,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
meadch01,87,261,18,64,8,1,3,27.0,3.0,0.0,20,24.0,0.0,0.0,5.0,0.0,5.0,0.24521072796934865,N
meadobr01,336,180,12,21,3,0,0,8.0,0.0,0.0,8,76.0,0.0,0.0,19.0,2.0,3.0,0.11666666666666667,N
meadojo01,12,6,0,1,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,N
meadole01,498,1117,80,201,21,10,5,75.0,0.0,1.0,34,272.0,0.0,6.0,43.0,0.0,0.0,0.17994628469113697,N
meadolo01,102,127,15,22,0,1,5,13.0,6.0,4.0,10,28.0,0.0,0.0,0.0,1.0,1.0,0.1732283464566929,N
meadoru01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
meadsda01,67,7,2,2,0,0,0,0.0,0.0,0.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,N
meakige01,40,100,10,17,1,0,0,9.0,8.0,0.0,10,4.0,0.0,3.0,0.0,0.0,0.0,0.17,N
meanepa01,1,2,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N
mearach01,4,7,2,2,0,0,0,1.0,0.0,1.0,2,2.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,N
mearepa01,982,3287,401,849,157,24,58,382.0,43.0,27.0,150,588.0,11.0,57.0,32.0,34.0,94.0,0.25829023425616066,N
mearsch01,29,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
mechegi01,258,23,1,3,0,0,0,2.0,0.0,0.0,0,9.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,N
mecirji01,474,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
meddebr01,210,5,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,N
medeira01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
medicdo01,314,54,3,5,0,0,0,1.0,0.0,0.0,4,22.0,0.0,0.0,8.0,0.0,2.0,0.09259259259259259,N
medicto01,121,309,40,76,13,2,12,37.0,6.0,1.0,24,98.0,0.0,4.0,0.0,1.0,5.0,0.2459546925566343,N
medinlu01,51,150,18,31,1,0,10,16.0,0.0,1.0,9,60.0,0.0,2.0,2.0,0.0,3.0,0.20666666666666667,N
medinra01,32,19,1,1,0,0,0,0.0,0.0,0.0,0,6.0,0.0,0.0,6.0,0.0,0.0,0.05263157894736842,N
medinyo01,146,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
medlekr01,176,128,9,18,4,0,1,8.0,1.0,0.0,11,59.0,0.0,1.0,12.0,1.0,0.0,0.140625,N
medliir01,9,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
medvisc01,28,3,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,N
medwijo01,1984,7635,1198,2471,540,113,205,1383.0,42.0,0.0,437,551.0,0.0,26.0,44.0,0.0,203.0,0.3236411263916176,Y
meegape01,42,142,9,25,2,2,0,5.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.176056338028169,N
meehabi01,1,1,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,N
meekda01,6,18,5,6,0,0,0,2.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,N
meekero01,42,63,5,12,1,1,0,4.0,0.0,0.0,2,21.0,0.0,0.0,5.0,0.0,0.0,0.19047619047619047,N
meekev01,179,1,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,N
meekijo01,339,1098,163,267,30,24,15,131.0,16.0,0.0,69,87.0,0.0,2.0,0.0,0.0,0.0,0.24316939890710382,N
meekssa01,102,199,25,50,8,0,3,18.0,3.0,0.0,9,36.0,0.0,0.0,1.0,0.0,6.0,0.25125628140703515,N
meeleph01,7,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,N
meersru01,43,17,1,3,0,0,0,1.0,0.0,0.0,0,7.0,0.0,0.0,1.0,0.0,1.0,0.17647058823529413,N
meeto01,8,19,1,3,2,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.15789473684210525,N
meierda01,145,277,37,70,15,1,1,22.0,0.0,7.0,24,26.0,0.0,2.0,6.0,1.0,7.0,0.2527075812274368,N
meierdu01,82,273,32,70,11,4,0,16.0,4.0,0.0,13,0.0,0.0,3.0,5.0,0.0,0.0,0.2564102564102564,N
meinehe01,165,341,21,49,9,1,0,17.0,0.0,0.0,13,60.0,0.0,0.0,25.0,0.0,5.0,0.1436950146627566,N
meinewa01,4,8,1,3,0,0,0,0.0,1.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.375,N
meinkbo01,2,1,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
meinkfr01,93,344,28,56,5,7,6,24.0,0.0,0.0,6,90.0,0.0,0.0,0.0,0.0,0.0,0.16279069767441862,N
meistge01,34,119,9,23,6,0,0,0.0,0.0,0.0,3,0.0,0.0,5.0,0.0,0.0,0.0,0.19327731092436976,N
meistjo01,84,343,59,79,13,5,3,42.0,10.0,0.0,20,0.0,0.0,2.0,0.0,0.0,0.0,0.2303206997084548,N
meistka01,4,7,1,2,1,0,0,2.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,N
meixemo01,3,2,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,N
mejiaad01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
mejiaje01,114,34,1,1,0,0,0,1.0,0.0,0.0,0,16.0,0.0,0.0,3.0,0.0,2.0,0.029411764705882353,N
mejiami01,45,23,10,2,0,0,0,0.0,6.0,3.0,0,10.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,N
mejiaro01,627,1768,212,449,57,12,54,202.0,22.0,12.0,89,238.0,13.0,17.0,19.0,12.0,42.0,0.25395927601809953,N
mejiaro02,133,411,47,90,24,6,10,40.0,7.0,3.0,28,118.0,3.0,2.0,5.0,4.0,4.0,0.21897810218978103,N
mejiasa01,334,348,51,86,13,2,4,31.0,8.0,2.0,16,51.0,3.0,1.0,8.0,2.0,8.0,0.2471264367816092,N
melanma01,444,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,N
meledu01,6,14,1,2,1,0,0,1.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,N
melenfr01,74,84,4,18,0,0,1,9.0,0.0,0.0,5,14.0,0.0,0.0,0.0,1.0,3.0,0.21428571428571427,N
melenjo01,109,25,1,2,1,0,0,0.0,0.0,0.0,1,18.0,0.0,0.0,1.0,0.0,0.0,0.08,N
melenlu01,641,1477,167,366,50,13,9,122.0,18.0,16.0,109,175.0,7.0,2.0,19.0,9.0,46.0,0.24779959377115776,N
melesa01,1046,3437,406,916,168,39,80,544.0,15.0,14.0,311,342.0,0.0,10.0,29.0,9.0,130.0,0.26651149258073903,N
melhuad01,311,735,76,172,40,1,24,98.0,1.0,2.0,57,193.0,2.0,2.0,2.0,3.0,19.0,0.23401360544217686,N
melilke01,1,0,0,0,0,0,0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,,N
melilsk01,1377,5063,590,1316,210,64,22,548.0,69.0,65.0,327,306.0,0.0,12.0,134.0,0.0,0.0,0.25992494568437685,N
mellajo01,4,7,1,2,0,0,0,2.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,N
mellobi01,10,36,4,13,3,0,0,5.0,1.0,0.0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.3611111111111111,N
meloajo01,13,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
meloapa01,130,431,53,109,17,8,3,38.0,11.0,0.0,32,0.0,0.0,8.0,16.0,0.0,0.0,0.2529002320185615,N
meloju01,11,13,0,1,0,0,0,1.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,N
meltest01,23,15,1,2,1,0,0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,N
meltobi01,1144,3971,496,1004,162,9,160,591.0,23.0,24.0,479,669.0,29.0,44.0,20.0,43.0,94.0,0.25283303953664066,N
meltocl01,272,469,28,77,4,2,0,32.0,0.0,0.0,20,108.0,0.0,0.0,51.0,0.0,10.0,0.16417910447761194,N
meltoda01,12,9,0,1,0,0,0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,N
meltoru01,162,208,11,25,7,0,1,14.0,0.0,0.0,3,80.0,0.0,0.0,19.0,0.0,0.0,0.1201923076923077,N
melusmi01,155,414,56,117,24,0,15,75.0,2.0,0.0,68,89.0,11.0,5.0,1.0,5.0,9.0,0.2826086956521739,N
melvibo01,692,1955,174,456,85,6,35,212.0,4.0,13.0,98,396.0,10.0,1.0,21.0,20.0,50.0,0.23324808184143223,N
melviti01,3,2,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,N
menchke01,729,2362,311,632,150,14,89,331.0,12.0,6.0,183,335.0,15.0,27.0,2.0,23.0,32.0,0.26756985605419137,N
mendead01,5,7,0,2,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,3.0,0.0,0.0,0.2857142857142857,N
mendeca01,26,45,3,10,2,0,0,5.0,0.0,0.0,0,12.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222,N
mendedo01,72,202,21,37,8,1,3,14.0,2.0,2.0,12,69.0,3.0,5.0,1.0,1.0,2.0,0.18316831683168316,N
mendero01,45,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
mendeyo01,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
mendoca01,28,22,6,4,0,0,0,1.0,0.0,1.0,5,6.0,0.0,2.0,0.0,0.0,0.0,0.18181818181818182,N
mendolu01,90,8,0,2,0,0,0,1.0,0.0,0.0,0,5.0,0.0,0.0,1.0,0.0,0.0,0.25,N
mendoma01,686,1337,106,287,33,9,4,101.0,12.0,8.0,52,219.0,4.0,6.0,49.0,12.0,38.0,0.21465968586387435,N
mendomi01,16,16,2,3,0,0,0,2.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.1875,N
mendomi02,2,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
mendora01,342,3,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,N
menecfr01,450,1257,207,302,58,7,36,149.0,3.0,10.0,200,279.0,2.0,35.0,8.0,10.0,28.0,0.24025457438345266,N
menefjo01,221,685,74,152,16,7,0,57.0,14.0,0.0,52,15.0,0.0,19.0,25.0,0.0,0.0,0.22189781021897811,N
menento01,23,1,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mengdda01,14,6,0,0,0,0,0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,N
menhapa01,41,12,0,0,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,N
menkede01,1598,5071,605,1270,225,40,101,606.0,34.0,54.0,698,853.0,73.0,46.0,54.0,65.0,99.0,0.2504436994675606,N
menosmi01,810,2465,382,685,98,38,18,252.0,90.0,36.0,295,290.0,0.0,40.0,79.0,0.0,0.0,0.2778904665314402,N
mensoed01,127,244,43,54,6,3,1,8.0,14.0,0.0,53,38.0,0.0,3.0,7.0,0.0,0.0,0.22131147540983606,N
menzete01,1,3,0,0,0,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,N
meolami01,18,9,0,2,1,0,0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,N
meoliru01,310,626,69,133,20,4,2,40.0,10.0,8.0,69,88.0,2.0,0.0,9.0,5.0,12.0,0.2124600638977636,N
mercahe01,112,9,0,1,0,0,0,0.0,0.0,0.0,0,4.0,0.0,0.0,0.0,0.0,1.0,0.1111111111111111,N
mercaor01,253,562,40,112,17,4,7,45.0,4.0,3.0,42,82.0,3.0,5.0,4.0,4.0,13.0,0.199288256227758,N
mercehe01,79,146,18,36,8,1,0,17.0,1.0,1.0,16,55.0,0.0,2.0,4.0,2.0,0.0,0.2465753424657534,N
merceja01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
mercejo01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
mercejo02,145,19,0,1,0,0,0,0.0,0.0,0.0,0,12.0,0.0,1.0,0.0,0.0,0.0,0.05263157894736842,N
mercejo03,559,1814,196,466,97,8,35,180.0,11.0,7.0,139,321.0,33.0,16.0,21.0,12.0,39.0,0.25689084895259096,N
mercelu01,70,153,19,29,6,1,0,9.0,1.0,3.0,18,25.0,0.0,3.0,5.0,1.0,4.0,0.1895424836601307,N
mercema01,7,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
merceme01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
merceor01,1391,3998,564,1108,229,28,103,585.0,57.0,29.0,487,661.0,53.0,12.0,3.0,30.0,89.0,0.2771385692846423,N
mercewi01,565,1768,278,505,39,23,7,197.0,88.0,0.0,141,70.0,0.0,17.0,35.0,0.0,0.0,0.2856334841628959,N
merchan01,3,6,1,2,0,0,0,0.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,N
merckke01,698,248,12,28,5,2,1,18.0,0.0,0.0,11,115.0,0.0,0.0,22.0,1.0,1.0,0.11290322580645161,N
meredcl01,286,2,0,0,0,0,0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,N
merensp01,4,7,1,1,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,2.0,0.0,0.0,0.14285714285714285,N
merewar01,1,1,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
meridro01,51,4,0,1,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.25,N
merklfr01,1638,5782,720,1580,290,82,61,733.0,272.0,20.0,454,583.0,0.0,44.0,146.0,0.0,0.0,0.273261847111726,N
merlolo01,423,1085,138,294,67,7,14,125.0,9.0,8.0,88,213.0,5.0,17.0,20.0,13.0,38.0,0.2709677419354839,N
merribi01,400,1410,182,383,40,12,8,195.0,21.0,0.0,109,71.0,0.0,7.0,23.0,0.0,0.0,0.27163120567375887,N
merribr01,34,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
merried01,58,204,14,36,3,1,0,4.0,0.0,0.0,6,1.0,0.0,1.0,0.0,0.0,0.0,0.17647058823529413,N
merrige01,15,47,8,10,1,2,0,5.0,1.0,0.0,2,0.0,0.0,3.0,1.0,0.0,0.0,0.2127659574468085,N
merrihe01,20,46,3,17,1,2,0,6.0,1.0,0.0,1,5.0,0.0,1.0,1.0,0.0,0.0,0.3695652173913043,N
merriji01,298,397,21,56,8,1,4,20.0,0.0,1.0,28,178.0,0.0,1.0,33.0,3.0,7.0,0.14105793450881612,N
merrijo01,1,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
merrill01,455,1202,140,291,64,12,12,117.0,20.0,4.0,126,124.0,0.0,6.0,8.0,4.0,13.0,0.2420965058236273,N
merrill02,44,7,2,0,0,0,0,0.0,0.0,0.0,2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,N
merriry01,4,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
merriwh01,81,311,44,88,22,3,2,29.0,8.0,3.0,19,72.0,1.0,0.0,1.0,1.0,1.0,0.2829581993569132,N
mersoja01,125,452,47,116,22,4,6,52.0,1.0,1.0,23,45.0,0.0,1.0,4.0,0.0,11.0,0.25663716814159293,N
mertesa01,1190,4405,695,1227,188,108,40,721.0,396.0,0.0,422,10.0,0.0,33.0,139.0,0.0,0.0,0.2785471055618615,N
mertzji01,33,38,3,7,0,1,0,3.0,0.0,0.0,2,13.0,0.0,0.0,3.0,0.0,1.0,0.18421052631578946,N
merulle01,639,2071,191,497,92,8,6,152.0,38.0,0.0,136,174.0,0.0,12.0,45.0,0.0,56.0,0.23998068565910188,N
merulma01,223,496,37,116,17,2,7,59.0,0.0,2.0,32,69.0,1.0,4.0,6.0,9.0,9.0,0.23387096774193547,N
mesajo01,1023,2,1,0,0,0,0,0.0,0.0,0.0,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,N
mesame01,8,15,2,6,2,0,0,2.0,0.0,1.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.4,N
mesnest01,451,1574,153,397,67,6,2,167.0,11.0,0.0,121,69.0,0.0,5.0,42.0,0.0,43.0,0.25222363405336723,N
mesorde01,328,1017,111,241,51,1,41,145.0,3.0,7.0,95,226.0,13.0,14.0,0.0,9.0,20.0,0.23697148475909538,N
messean01,353,729,49,124,30,0,5,54.0,1.0,0.0,46,212.0,0.0,1.0,46.0,4.0,6.0,0.1700960219478738,N
messebo01,54,157,29,27,1,3,0,4.0,10.0,0.0,20,0.0,0.0,4.0,6.0,0.0,0.0,0.17197452229299362,N
messebu01,5,8,0,1,1,0,0,2.0,0.0,0.0,0,2.0,0.0,0.0,2.0,0.0,0.0,0.125,N
messera01,173,6,0,1,0,0,0,0.0,0.0,0.0,1,3.0,0.0,0.0,1.0,0.0,0.0,0.16666666666666666,N
messito01,3,11,0,1,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,N
metcaal01,8,32,2,7,0,0,0,1.0,2.0,0.0,0,3.0,0.0,0.0,0.0,0.0,0.0,0.21875,N
metcami01,8,13,0,1,0,0,0,0.0,2.0,0.0,1,3.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,N
metcato01,8,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,N
metcatr01,80,217,36,54,14,1,11,35.0,0.0,1.0,16,53.0,0.0,1.0,5.0,3.0,8.0,0.2488479262672811,N
methasc01,26,37,6,9,0,1,0,3.0,0.0,1.0,2,8.0,0.0,0.0,1.0,0.0,0.0,0.24324324324324326,N
methebu01,376,1390,187,344,52,5,31,156.0,12.0,10.0,149,122.0,0.0,6.0,35.0,0.0,28.0,0.2474820143884892,N
metivde01,54,50,6,7,0,0,0,2.0,1.0,0.0,5,7.0,0.0,0.0,0.0,0.0,0.0,0.14,N
metkoca01,1055,3585,476,934,167,36,47,373.0,61.0,28.0,307,359.0,0.0,22.0,38.0,3.0,80.0,0.2605299860529986,N
metroch01,171,358,42,69,10,2,3,23.0,3.0,2.0,36,55.0,0.0,0.0,6.0,0.0,7.0,0.19273743016759776,N
metzgbu01,191,15,1,0,0,0,0,0.0,0.0,0.0,2,8.0,0.0,0.0,4.0,0.0,1.0,0.0,N
metzgro01,1219,4201,453,972,101,71,5,254.0,83.0,36.0,355,449.0,34.0,8.0,90.0,22.0,79.0,0.23137348250416567,N
